ID	label	x	y	cluster	weight<Links>	weight<Total link strength>
3745	St. Gallen=>St. Margrethen	1.0661	-0.1172	9	2	0.0487
3746	St. Gallen=>Winterthur	0.8254	-0.0576	1	2	0.0503
3747	St. Gallen Bruggen	0.9797	-0.126	1	4	2.5
3748	St. Gallen Bruggen=>St. Gallen	0.9809	-0.1256	1	2	0.6667
3749	St. Gallen Bruggen=>St. Gallen Winkeln	0.9773	-0.1261	1	2	1.5
3750	St. Gallen Haggen=>Herisau	0.9641	-0.1082	1	2	0.7093
3751	St. Gallen Haggen=>St. Gallen	0.9748	-0.1167	1	2	0.8269
3752	St. Gallen St. Fiden=>Goldach	1.0326	-0.1408	9	2	0.2143
3753	St. Gallen St. Fiden=>Mörschwil	1.026	-0.1414	9	2	0.5059
3754	St. Gallen St. Fiden=>St. Gallen	1.0069	-0.136	9	2	0.7671
3755	St. Gallen St. Fiden=>Wittenbach	1.0217	-0.1483	9	2	0.4728
3756	St. Gallen Winkeln=>Gossau SG	0.9719	-0.126	1	2	0.7989
3757	St. Gallen Winkeln=>St. Gallen	0.9789	-0.1254	1	2	0.442
3758	St. Gallen Winkeln=>St. Gallen Bruggen	0.9789	-0.1264	1	2	1.2174
3759	St. Katharinental=>Diessenhofen	0.7655	-0.0477	9	2	0.7749
3760	St. Katharinental=>Schlatt	0.7519	-0.0303	9	2	1.0584
3761	St. Margrethen=>Au SG	1.0766	-0.1096	9	2	0.951
3762	St. Margrethen=>Heerbrugg	1.0775	-0.1046	9	2	0.3188
3763	St. Margrethen=>Rheineck	1.0703	-0.1208	9	2	0.7179
3764	St. Margrethen=>Rorschach	1.0632	-0.1288	9	2	0.2554
3765	St. Margrethen=>St. Gallen	1.0033	-0.1226	1	2	0.056
3766	St. Moritz=>Celerina	1.4714	0.1924	3	2	1.1
3767	St. Moritz=>Celerina Staz	1.4742	0.1984	3	2	0.8111
3768	St. Moritz=>Pontresina	1.4728	0.206	3	2	0.1873
3769	St. Moritz=>Samedan	1.4646	0.1821	3	2	0.2667
3770	St. Peter-Molinis=>Lüen-Castiel	1.2854	-0.0329	3	2	0.5628
3771	St. Peter-Molinis=>Peist	1.2908	-0.0343	3	2	0.8012
3772	St. Stephan=>Matten	-0.8866	-0.3544	2	2	1.5
3773	St. Stephan=>Stöckli	-0.8842	-0.3496	2	2	1.5
3774	Staad=>Rheineck	1.0647	-0.1299	9	2	0.7777
3775	Staad=>Rorschach	1.0596	-0.1351	9	2	0.9955
3776	Stabio=>Cantello-Gaggiolo	0.2748	-0.6444	8	2	0.75
3777	Stabio=>Mendrisio	0.2765	-0.6403	8	2	0.5833
3778	Stalden i.E.=>Konolfingen	-0.5122	0.0922	4	2	0.963
3779	Stalden i.E.=>Oberdiessbach	-0.5218	0.0795	4	2	0.8333
3780	Stammheim=>Etzwilen	0.8045	-0.1042	9	2	0.5053
3781	Stammheim=>Ossingen	0.7985	-0.1011	9	2	0.4482
3782	Stans=>Dallenwil	-0.0029	-0.0281	8	2	0.5395
3783	Stans=>Luzern	0.0118	-0.0086	8	2	0.1797
3784	Stans=>Stansstad	-0.0065	-0.0242	8	2	0.7803
3785	Stansstad=>Hergiswil	-0.0121	-0.0235	8	2	0.8155
3786	Stansstad=>Stans	-0.0054	-0.024	8	2	0.6545
3787	Steckborn=>Berlingen	0.8866	-0.1895	9	2	0.723
3788	Steckborn=>Mammern	0.8742	-0.1785	9	2	0.7635
3789	Steffisburg=>Lädeli	-0.5577	0.0395	4	2	1.02
3790	Steffisburg=>Schwäbis	-0.5738	0.0252	4	2	1.02
3791	Steffisburg=>Thun	-0.582	0.0179	4	2	0.4833
3792	Steg=>Bauma	0.7099	-0.047	1	2	0.6667
3793	Steg=>Fischenthal	0.7048	-0.0443	1	2	0.8333
3794	Stein am Rhein=>Eschenz	0.8432	-0.1461	9	2	1.1872
3795	Stein am Rhein=>Etzwilen	0.814	-0.1128	9	2	1.1074
3796	Stein-Säckingen=>Eiken	0.0713	0.3059	5	2	0.6019
3797	Stein-Säckingen=>Frick	0.0771	0.3006	5	2	0.288
3798	Stein-Säckingen=>Laufenburg	0.0627	0.3122	5	2	0.2532
3799	Stein-Säckingen=>Mumpf	0.0565	0.3144	5	2	0.6852
3800	Stein-Säckingen=>Möhlin	0.0458	0.3187	5	2	0.2014
3801	Stein-Säckingen=>Rheinfelden	0.042	0.3176	5	2	0.2216
3802	Steinach=>Arbon	1.056	-0.176	9	2	1.4935
3803	Steinach=>Horn	1.0591	-0.1666	9	2	1.0065
3804	Steinebrunn=>Neukirch-Egnach	1.0286	-0.189	9	2	1.2267
3805	Steinen=>Arth-Goldau	0.2804	-0.163	8	2	0.7222
3806	Steinen=>Schwyz	0.2824	-0.1806	8	2	0.8083
3807	Steinerberg=>Arth-Goldau	0.317	-0.1292	10	2	0.6795
3808	Steinerberg=>Sattel-Aegeri	0.3397	-0.1246	10	2	0.6283
3809	Steinhausen Rigiblick	0.3311	0.0303	10	4	2.007
3810	Steinhausen=>Knonau	0.3352	0.0378	10	2	0.8263
3811	Steinhausen Rigiblick=>Steinhausen	0.3323	0.0326	10	2	1.4789
3812	Steinhausen Rigiblick=>Zug	0.3282	0.0249	10	2	0.757
3813	Steinibach	-0.6017	0.1988	4	4	2.1163
3814	Steinibach=>Unterzollikofen	-0.6019	0.1999	4	2	0.996
3815	Steinibach=>Worblaufen	-0.6017	0.1982	4	2	1.504
3816	Unterzollikofen	-0.6013	0.2001	4	2	1.5
3817	Steinmaur=>Dielsdorf	0.5964	0.142	1	2	0.9933
3818	Steinmaur=>Schöfflisdorf-Oberweningen	0.5989	0.1474	1	2	1.0067
3819	Stettbach=>Dietlikon	0.5865	0.0458	1	2	0.5918
3820	Stettbach=>Dübendorf	0.5791	0.0441	1	2	0.5969
3821	Stettbach=>Winterthur	0.6232	0.0239	1	2	0.2669
3822	Stettbach=>Zürich Stadelhofen	0.5618	0.0441	1	2	0.6474
3823	Stettlen=>Boll-Utzigen	-0.6271	0.2301	4	2	1.5
3824	Studen BE=>Brügg BE	-0.6559	0.3465	7	2	1.5068
3825	Studen BE=>Busswil	-0.6579	0.3336	7	2	0.9932
3826	Stäfa=>Männedorf	0.6041	0.0069	1	2	0.7727
3827	Stäfa=>Uerikon	0.6259	-0.0021	1	2	1.2468
3828	Stöckli=>Blankenburg	-0.8824	-0.3466	2	2	1
3829	Stöckli=>St. Stephan	-0.8841	-0.3499	2	2	0.8333
3830	Suberg-Grossaffoltern=>Lyss	-0.6442	0.2867	7	2	0.7568
3831	Suberg-Grossaffoltern=>Schüpfen	-0.6314	0.2732	7	2	0.9932
3832	Sugiez=>Ins	-0.844	0.2474	11	2	0.6
3833	Sugiez=>Muntelier-Löwenberg	-0.8481	0.2253	11	2	1.1167
3834	Sugiez=>Murten/Morat	-0.8675	0.2159	11	2	0.35
3835	Suhr=>Hunzenschwil	0.1142	0.1768	12	2	0.4847
3836	Suhr=>Oberentfelden	0.0601	0.1816	12	2	0.6468
3837	Sulgen=>Amriswil	0.9827	-0.1877	9	2	0.1919
3838	Sulgen=>Bürglen	0.9559	-0.1772	9	2	1.3744
3839	Sulgen=>Erlen	0.9714	-0.1828	9	2	0.6989
3840	Sulgen=>Kradolf	0.9697	-0.175	9	2	1.2
3841	Sulgen=>Weinfelden	0.9305	-0.1707	9	2	0.2603
3842	Sumiswald-Grünen=>Grünenmatt	-0.4362	0.1307	4	2	2
3843	Sumvitg-Cumpadials=>Disentis/Mustér	0.8436	-0.2581	13	2	0.2514
3844	Sumvitg-Cumpadials=>Rabius-Surrein	0.9058	-0.2356	13	2	0.9186
3845	Surava=>Alvaneu	1.3818	0.0784	3	2	0.6477
3846	Surava=>Filisur	1.386	0.0852	3	2	0.2338
3847	Surava=>Tiefencastel	1.3699	0.0673	3	2	0.4727
3848	Surovas=>Morteratsch	1.4775	0.2291	3	2	0.5126
3849	Surovas=>Pontresina	1.4751	0.2157	3	2	0.6778
3850	Sursee=>Luzern	-0.0215	0.0842	12	2	0.1931
3851	Sursee=>Oberkirch LU	-0.0341	0.1016	12	2	1.1134
3852	Sursee=>Sempach-Neuenkirch	-0.0221	0.0918	12	2	0.2552
3853	Sursee=>St. Erhard-Knutwil	-0.0517	0.121	12	2	1.061
3854	Sursee=>Wauwil	-0.0551	0.125	12	2	0.3886
3855	Sursee=>Zofingen	-0.0653	0.1358	12	2	0.2171
3856	Susch=>Klosters Platz	1.3718	0.1013	3	2	0.1334
3857	Susch=>Zernez	1.4126	0.1282	3	2	0.2721
3858	Tann-Dürnten=>Rüti ZH	0.6705	-0.0171	1	2	0.8333
3859	Tann-Dürnten=>Wald	0.6817	-0.0268	1	2	0.5333
3860	Tannay=>Coppet	-1.2704	-0.01	6	2	0.8296
3861	Tannay=>Mies	-1.2769	-0.0091	6	2	1.5038
3862	Tavanasa-Breil/Brigels	1.0389	-0.1761	13	5	1.0561
3863	Tavanasa-Breil/Brigels=>Rueun	1.0946	-0.147	13	2	0.1894
3864	Tavanasa-Breil/Brigels=>Trun	1.0008	-0.1943	13	2	0.2988
3865	Tavanasa-Breil/Brigels=>Waltensburg/Vuorz	1.0565	-0.1674	13	2	0.7133
3866	Tavannes=>Reconvilier	-0.6314	0.4558	7	2	0.6959
3867	Tavannes=>Sonceboz-Sombeval	-0.66	0.4424	7	2	0.3456
3868	Taverne-Torricella=>Lamone-Cadempino	0.2931	-0.5971	8	2	1.4056
3869	Taverne-Torricella=>Mezzovico	0.295	-0.5933	8	2	0.7296
3870	Tecknau=>Gelterkinden	-0.0697	0.2616	5	2	0.7978
3871	Tecknau=>Olten	-0.0791	0.2547	5	2	0.6291
3872	Tenero=>Locarno	0.3115	-0.6236	8	2	0.6535
3873	Territet=>Montreux	-1.0193	-0.2999	2	2	1.3959
3874	Territet=>Veytaux-Chillon	-1.0083	-0.3132	2	2	1.4737
3875	Veytaux-Chillon	-1.0062	-0.3152	2	5	3
3876	Thalbrücke=>Balsthal	-0.2441	0.3182	5	2	1.5
3877	Thalbrücke=>Klus	-0.2445	0.3148	5	2	1.5
3878	Thalheim-Altikon=>Dinhard	0.7828	-0.0881	9	2	1.1977
3879	Thalheim-Altikon=>Ossingen	0.7905	-0.0959	9	2	0.4034
3880	Thalwil=>Baar	0.3805	0.0144	10	2	0.1192
3881	Thalwil=>Horgen	0.4905	0.0013	10	2	0.3873
3882	Thalwil=>Oberrieden	0.4742	0.0069	10	2	1.0621
3883	Thalwil=>Oberrieden Dorf	0.421	0.0141	10	2	1.0605
3884	Thalwil=>Rüschlikon	0.4488	0.0226	10	2	1.1193
3885	Thalwil=>Wädenswil	0.5258	-0.0105	10	2	0.1405
3886	Thalwil=>Zug	0.3562	0.014	10	2	0.1127
3887	Thalwil=>Zürich Enge	0.4468	0.0363	10	2	0.2566
3888	Thalwil=>Zürich HB	0.4488	0.0519	5	2	0.1979
3889	Thun=>Bern	-0.594	0.0604	4	2	0.1785
3890	Thun=>Münsingen	-0.5807	0.0632	4	2	0.1653
3891	Thun=>Spiez	-0.601	-0.0746	4	2	0.2807
3892	Thun=>Steffisburg	-0.5685	0.0294	4	2	0.5355
3893	Thun=>Uetendorf Allmend	-0.5992	0.0252	4	2	0.5853
3894	Thun=>Uttigen	-0.586	0.0364	4	2	0.4186
3895	Uetendorf Allmend	-0.601	0.0276	4	4	2.5
3896	Thurnen=>Burgistein	-0.6164	0.0616	4	2	1.0033
3897	Thurnen=>Kaufdorf	-0.6197	0.0781	4	2	1.3333
3898	Thusis=>Cazis	1.3017	-0.0037	3	2	0.6892
3899	Thusis=>Chur	1.2412	-0.0199	3	2	0.046
3900	Thusis=>Reichenau-Tamins	1.2867	-0.0111	3	2	0.1727
3901	Thusis=>Rothenbrunnen	1.289	-0.015	3	2	0.1519
3902	Thusis=>Tiefencastel	1.3215	0.0198	3	2	0.2018
3903	Thörishaus Dorf=>Flamatt	-0.7765	0.1184	6	2	0.8368
3904	Thörishaus Dorf=>Niederwangen	-0.7503	0.1264	6	2	0.7345
3905	Thörishaus Dorf=>Thörishaus Station	-0.7606	0.1243	6	2	1.2621
3906	Thörishaus Station=>Oberwangen	-0.7547	0.1258	6	2	1.4667
3907	Thörishaus Station=>Thörishaus Dorf	-0.7633	0.1234	6	2	0.9933
3908	Tiefencastel=>Chur	1.298	0.0197	3	2	0.0501
3909	Tiefencastel=>Filisur	1.3673	0.067	3	2	0.2884
3910	Tiefencastel=>Surava	1.3743	0.0713	3	2	0.2548
3911	Tiefencastel=>Thusis	1.3451	0.0439	3	2	0.2858
3912	Tirano=>Campocologno	1.3993	0.35	3	2	0.9314
3913	Tirano=>Le Prese	1.401	0.3482	3	2	0.2689
3914	Tobel-Affeltrangen=>Märwil	0.9136	-0.1415	1	2	0.8333
3915	Toffen=>Belp	-0.6219	0.1074	4	2	0.7432
3916	Toffen=>Kaufdorf	-0.6206	0.0835	4	2	1.25
3917	Travers=>La Presta Mines d'asphalte	-0.981	0.346	7	2	1.2667
3918	Travers=>Neuchâtel	-0.9131	0.3157	7	2	0.0702
3919	Travers=>Noiraigue	-0.971	0.3348	7	2	0.7667
3920	Triboltingen=>Ermatingen	0.926	-0.2189	9	2	1.5205
3921	Triboltingen=>Tägerwilen-Gottlieben	0.9388	-0.224	9	2	1.4795
3922	Trimbach=>Läufelfingen	-0.0825	0.2646	5	2	0.7603
3923	Trimbach=>Olten	-0.088	0.2548	5	2	0.6865
3924	Trin=>Reichenau-Tamins	1.2329	-0.054	3	2	0.6618
3925	Trin=>Valendas-Sagogn	1.2061	-0.0759	3	2	0.2061
3926	Trin=>Versam-Safien	1.2149	-0.0692	3	2	0.3851
3927	Troistorrents=>Pont de Fayot	-0.5373	-0.5328	15	2	1.5
3928	Trubschachen=>Escholzmatt	-0.339	0.0867	4	2	0.4025
3929	Trubschachen=>Langnau i.E.	-0.387	0.0937	4	2	0.4224
3930	Trun=>Rabius-Surrein	0.9393	-0.2216	13	2	0.4553
3931	Trun=>Tavanasa-Breil/Brigels	0.9966	-0.1962	13	2	0.639
3932	Tschamut-Selva=>Dieni	0.5943	-0.3535	13	2	0.6429
3933	Tschamut-Selva=>Oberalppass	0.5681	-0.357	13	2	0.6429
3934	Turbenthal=>Rikon	0.7432	-0.0491	1	2	0.4005
3935	Turbenthal=>Rämismühle-Zell	0.7412	-0.0515	1	2	1.291
3936	Turbenthal=>Wila	0.7346	-0.0534	1	2	1.19
3937	Turgi=>Baden	0.2912	0.1812	5	2	0.5475
3938	Turgi=>Brugg AG	0.2468	0.1965	5	2	0.5551
3939	Turgi=>Siggenthal-Würenlingen	0.3113	0.1958	5	2	0.6061
3940	Turtmann=>Gampel-Steg	-0.6384	-0.384	2	2	1.0072
3941	Turtmann=>Leuk	-0.65	-0.3879	2	2	0.8229
3942	Twann=>Ligerz	-0.7443	0.3655	7	2	1.3333
3943	Twann=>Tüscherz	-0.7131	0.3676	7	2	0.6667
3944	Tägerschen=>Bettwiesen	0.9028	-0.1245	1	2	1.5
3945	Tägerschen=>Tobel-Affeltrangen	0.9067	-0.1317	1	2	0.8333
3946	Tägertschi=>Konolfingen	-0.5159	0.1045	4	2	0.5714
3947	Tägertschi=>Worb SBB	-0.5285	0.1108	4	2	0.6905
3948	Tägerwilen Dorf=>Kreuzlingen	0.9641	-0.2281	9	2	0.8333
3949	Tägerwilen Dorf=>Kreuzlingen Bernrain	0.9619	-0.2281	9	2	1.5
3950	Tägerwilen-Gottlieben=>Kreuzlingen	0.9501	-0.2252	9	2	0.7295
3951	Tägerwilen-Gottlieben=>Triboltingen	0.9359	-0.2229	9	2	1.5205
3952	Tüscherz=>Biel/Bienne	-0.6831	0.368	7	2	0.75
3953	Tüscherz=>Twann	-0.7136	0.3672	7	2	1
3954	Uerikon=>Feldbach	0.6359	-0.0057	1	2	0.84
3955	Uerikon=>Stäfa	0.6219	-0.0007	1	2	0.9867
3956	Uetendorf=>Seftigen	-0.6096	0.0435	4	2	0.8198
3957	Uetendorf=>Uetendorf Allmend	-0.6024	0.03	4	2	1.3426
3958	Uetendorf Allmend=>Thun	-0.5975	0.023	4	2	0.7068
3959	Uetendorf Allmend=>Uetendorf	-0.6032	0.0311	4	2	0.8296
3960	Uetikon=>Meilen	0.5825	0.0184	1	2	0.9691
3961	Uetikon=>Männedorf	0.5963	0.0099	1	2	1.2517
3962	Ulrichen=>Geschinen	0.051	-0.4934	13	2	1
3963	Ulrichen=>Obergesteln	0.0727	-0.4876	13	2	1.5
3964	Unterterzen=>Mols	0.9748	0.003	3	2	1.5128
3965	Unterterzen=>Murg	0.9563	0.0033	3	2	0.9872
3966	Untervaz-Trimmis=>Chur Wiesental	1.222	-0.0128	3	2	0.3899
3967	Untervaz-Trimmis=>Haldenstein	1.2223	-0.0117	3	2	0.3489
3968	Untervaz-Trimmis=>Zizers	1.2154	-0.0047	3	2	1.2883
3969	Unterzollikofen=>Steinibach	-0.6014	0.1994	4	2	2
3970	Urdorf	0.3666	0.1033	10	4	2.3333
3971	Urdorf=>Urdorf Weihermatt	0.3655	0.1004	10	2	1.5038
3972	Urdorf=>Zürich Altstetten	0.3681	0.1063	10	2	0.6962
3973	Urdorf Weihermatt=>Birmensdorf ZH	0.3631	0.0955	10	2	0.8372
3974	Urdorf Weihermatt=>Urdorf	0.366	0.1015	10	2	1.4962
3975	Urtenen=>Jegenstorf	-0.5541	0.2493	4	2	0.9861
3976	Urtenen=>Schönbühl RBS	-0.5613	0.2411	4	2	1.5
3977	Uster=>Aathal	0.6067	0.0261	1	2	0.5844
3978	Uster=>Nänikon-Greifensee	0.5907	0.0364	1	2	0.6674
3979	Uster=>Wetzikon	0.6104	0.0242	1	2	0.3651
3980	Uster=>Zürich Stadelhofen	0.5732	0.038	1	2	0.2628
3981	Uttigen=>Kiesen	-0.5843	0.0501	4	2	1.3333
3982	Uttigen=>Thun	-0.5863	0.032	4	2	0.5
3983	Uttwil=>Romanshorn	1.0258	-0.2147	9	2	0.7395
3984	Utzenstorf=>Aefligen	-0.4427	0.2664	7	2	0.6774
3985	Utzenstorf=>Wiler	-0.4453	0.29	7	2	0.5859
3986	Uznach=>Benken SG	0.8356	-0.0246	1	2	1.1005
3987	Uznach=>Kaltbrunn	0.8472	-0.0397	1	2	0.5952
3988	Uznach=>Schmerikon	0.787	-0.028	1	2	0.6084
3989	Uznach=>Schänis	0.8389	-0.0214	1	2	0.3558
3990	Uznach=>Wattwil	0.8575	-0.0461	1	2	0.1952
3991	Uzwil=>Flawil	0.9257	-0.1102	1	2	0.5861
3992	Uzwil=>Wil	0.9024	-0.101	1	2	0.4873
3993	Val-d'Illiez=>En Charnet	-0.4813	-0.5349	15	2	1.5
3994	Val-d'Illiez=>Fayot	-0.5002	-0.5342	15	2	1
3995	Valendas-Sagogn=>Castrisch	1.1828	-0.0929	3	2	0.5425
3996	Valendas-Sagogn=>Versam-Safien	1.1985	-0.082	3	2	0.8167
3997	Vallorbe=>Croy-Romainmôtier	-1.1624	0.0408	6	2	0.1763
3998	Vallorbe=>Lausanne	-1.1497	0.0117	6	2	0.1164
3999	Vallorbe=>Le Day	-1.1628	0.0358	6	2	0.7464
4000	Varzo=>Iselle di Trasquera	-0.6031	-0.3677	2	2	0.8333
4001	Varzo=>Preglia	-0.6022	-0.3686	2	2	0.5
4002	Vauderens=>Oron	-1.0519	-0.0333	6	2	0.75
4003	Vauderens=>Romont	-1.0464	-0.0323	6	2	0.6111
4004	Vaulruz-Nord=>Bulle	-1.1265	-0.1448	14	2	0.7428
4005	Vaulruz-Nord=>Romont	-1.1015	-0.1144	14	2	0.5939
4006	Vaulruz-Sud=>La Verrerie	-1.1675	-0.1887	14	2	0.6667
4007	Vaulruz-Sud=>Vuadens-Sud	-1.1639	-0.186	14	2	0.8333
4008	Vaumarcus=>Concise	-1.0302	0.2046	6	2	0.8333
4009	Vaumarcus=>Gorgier-St-Aubin	-1.0191	0.2217	6	2	0.8333
4010	Vechigen=>Boll-Utzigen	-0.6287	0.2326	4	2	1.5
4011	Vechigen=>Worbboden	-0.6303	0.2352	4	2	1.5
4012	Worbboden	-0.6306	0.2354	4	4	2.9714
4013	Vernayaz=>Evionnaz	-0.8805	-0.453	2	2	1.0079
4014	Vernayaz=>Martigny	-0.8728	-0.4528	2	2	0.6987
4015	Vernier=>Genève	-1.2908	-0.0233	6	2	0.5816
4016	Versam-Safien=>Domat/Ems	1.2354	-0.0452	3	2	0.1056
4017	Versam-Safien=>Trin	1.2156	-0.0683	3	2	0.6278
4018	Versam-Safien=>Valendas-Sagogn	1.1982	-0.0819	3	2	0.3743
4019	Versoix=>Coppet	-1.266	-0.0108	6	2	0.2074
4020	Versoix=>Creux-de-Genthod	-1.2888	-0.0093	6	2	0.8296
4021	Versoix=>Genève	-1.2719	-0.0192	6	2	0.1324
4022	Vevey=>Cully	-1.0915	-0.1489	6	2	0.2149
4023	Vevey=>Lausanne	-1.0834	-0.1481	6	2	0.2893
4024	Vevey=>Montreux	-1.0445	-0.245	2	2	0.2948
4025	Vevey=>St-Saphorin	-1.085	-0.1644	6	2	0.5625
4026	Vevey-Funi=>Corseaux-Cornalles	-1.0797	-0.1335	6	2	1.5
4027	Vevey-Funi=>Vevey	-1.076	-0.1578	6	2	0.8333
4028	Veytaux-Chillon=>Territet	-1.0109	-0.3108	2	2	1.4865
4029	Veytaux-Chillon=>Villeneuve	-1.0023	-0.319	2	2	0.8198
4030	Villars-sous-Mont=>Enney	-1.1627	-0.2719	14	2	1
4031	Villars-sous-Mont=>Neirivue	-1.1593	-0.2887	14	2	1
4032	Villars-sur-Glâne=>Fribourg/Freiburg	-0.9318	0.0525	6	2	0.5799
4033	Villars-sur-Glâne=>Matran	-0.955	0.0356	6	2	1.3108
4034	Villaz-St-Pierre=>Chénens	-1.0079	-0.008	6	2	0.8256
4035	Villaz-St-Pierre=>Romont	-1.0176	-0.0178	6	2	0.7077
4036	Villeneuve=>Aigle	-0.9522	-0.3684	2	2	0.2784
4037	Villeneuve=>Montreux	-1.0097	-0.31	2	2	0.6744
4038	Villeneuve=>Roche VD	-0.9734	-0.3484	2	2	0.5392
4039	Villeneuve=>Territet	-1.0126	-0.3087	2	2	1.0196
4040	Villeneuve=>Veytaux-Chillon	-1.0038	-0.3178	2	2	1.3725
4041	Villeret=>Cormoret	-0.7335	0.4463	7	2	1
4042	Villeret=>St-Imier	-0.7421	0.445	7	2	0.9878
4043	Villette VD=>Cully	-1.0993	-0.1345	6	2	0.9737
4044	Villy=>Les Arnoux	-0.8319	-0.4532	15	2	1.0156
4045	Villy=>St-Triphon-Gare	-0.7973	-0.4715	15	2	1.4844
4046	Vionnaz=>Collombey	-0.9228	-0.5009	2	2	0.9579
4047	Vionnaz=>Vouvry	-0.9238	-0.507	2	2	1.0143
4048	Visp=>Brig	-0.6015	-0.3622	2	2	0.3367
4049	Visp=>Eyholz	-0.5003	-0.3862	13	2	0.5473
4050	Visp=>Frutigen	-0.6128	-0.242	2	2	0.0644
4051	Visp=>Leuk	-0.6471	-0.3853	2	2	0.1542
4052	Visp=>Raron	-0.6179	-0.3761	2	2	0.3995
4053	Visp=>Sierre/Siders	-0.667	-0.39	2	2	0.11
4054	Visp=>Spiez	-0.6038	-0.2816	2	2	0.0905
4055	Vouvry=>Collombey	-0.9222	-0.4989	2	2	0.2778
4056	Vouvry=>Les Evouettes	-0.9249	-0.5119	2	2	1
4057	Vouvry=>Vionnaz	-0.924	-0.5068	2	2	1.0035
4058	Vuadens-Sud=>Bulle	-1.1583	-0.1812	14	2	0.75
4059	Vuadens-Sud=>Vaulruz-Sud	-1.1638	-0.1853	14	2	1
4060	Vufflens-la-Ville=>Bussigny	-1.1431	0.0367	6	2	1.0125
4061	Vufflens-la-Ville=>Cossonay-Penthalaz	-1.1401	0.0479	6	2	0.8208
4062	Wabern bei Bern=>Bern Weissenbühl	-0.6303	0.1424	4	2	1.2267
4063	Wabern bei Bern=>Kehrsatz Nord	-0.6284	0.1313	4	2	1.3081
4064	Wald=>Gibswil	0.6925	-0.0359	1	2	0.5833
4065	Wald=>Tann-Dürnten	0.6839	-0.0291	1	2	0.5833
4066	Waldibrücke=>Emmenbrücke	0.0099	0.0611	12	2	0.3475
4067	Waldibrücke=>Emmenbrücke Gersag	0.0147	0.0697	12	2	0.5195
4068	Waldibrücke=>Eschenbach	0.0258	0.0765	12	2	0.792
4069	Walenstadt=>Flums	1.0122	0.0006	3	2	0.7864
4070	Walenstadt=>Mols	0.9824	0.0022	3	2	1.25
4071	Walenstadt=>Sargans	1.0267	-0.0012	3	2	0.3271
4072	Walenstadt=>Ziegelbrücke	0.9614	-0.0002	3	2	0.3202
4073	Walkringen=>Bigenthal	-0.4675	0.1347	4	2	1.2103
4074	Walkringen=>Biglen	-0.4743	0.1284	4	2	0.8062
4075	Walkringen=>Hasle-Rüegsau	-0.4637	0.1385	4	2	0.3168
4076	Wallisellen=>Dietlikon	0.583	0.0485	1	2	1.1936
4077	Wallisellen=>Dübendorf	0.576	0.0471	1	2	0.6098
4078	Wallisellen=>Zürich Oerlikon	0.535	0.0726	1	2	0.7478
4079	Waltensburg/Vuorz=>Rueun	1.0887	-0.1508	13	2	1.1071
4080	Waltensburg/Vuorz=>Tavanasa-Breil/Brigels	1.0524	-0.1696	13	2	0.5119
4081	Walterswil-Striegel=>Küngoldingen	-0.0535	0.1809	12	2	0.9923
4082	Walterswil-Striegel=>Safenwil	-0.0304	0.1814	12	2	1.0077
4083	Wangen an der Aare=>Deitingen	-0.3499	0.3269	5	2	1.4935
4084	Wangen an der Aare=>Niederbipp	-0.3138	0.3203	5	2	0.7673
4085	Wangen bei Olten=>Hägendorf	-0.1715	0.2788	5	2	1.4
4086	Wangen bei Olten=>Olten Hammer	-0.1456	0.2652	5	2	1.3895
4087	Wattwil=>Degersheim	0.9306	-0.0834	1	2	0.0869
4088	Wattwil=>Ebnat-Kappel	0.892	-0.0591	1	2	0.3114
4089	Wattwil=>Herisau	0.9192	-0.0802	1	2	0.1202
4090	Wattwil=>Kaltbrunn	0.8613	-0.047	1	2	0.2758
4091	Wattwil=>Lichtensteig	0.8981	-0.067	1	2	1.2708
4092	Wattwil=>Uznach	0.8495	-0.0424	1	2	0.1797
4093	Wauwil=>Nebikon	-0.0628	0.133	12	2	0.8899
4094	Wauwil=>St. Erhard-Knutwil	-0.0541	0.1236	12	2	0.7716
4095	Wauwil=>Sursee	-0.0496	0.1192	12	2	0.4846
4096	Weinfelden=>Amriswil	0.9639	-0.1816	9	2	0.1871
4097	Weinfelden=>Bussnang	0.9236	-0.1586	1	2	0.5653
4098	Weinfelden=>Bürglen	0.9475	-0.1753	9	2	0.6473
4099	Weinfelden=>Frauenfeld	0.8747	-0.1341	9	2	0.1735
4100	Weinfelden=>Kehlhof	0.9414	-0.1926	9	2	0.3172
4101	Weinfelden=>Kreuzlingen	0.9514	-0.2047	9	2	0.0953
4102	Weinfelden=>Märstetten	0.9034	-0.1575	9	2	0.5729
4103	Weinfelden=>Sulgen	0.9634	-0.1789	9	2	0.2365
4104	Weissenbach=>Boltigen	-0.8417	-0.3201	2	2	1
4105	Weissenbach=>Grubenwald	-0.8518	-0.3259	2	2	0.6667
4106	Weissenburg=>Därstetten	-0.7807	-0.2865	2	2	1.0143
4107	Weissenburg=>Oberwil im Simmental	-0.7897	-0.2922	2	2	0.6628
4108	Werthenstein=>Schachen LU	-0.1144	0.0523	4	2	0.8143
4109	Werthenstein=>Wolhusen	-0.1311	0.0574	4	2	0.8432
4110	Wettingen=>Baden	0.3109	0.1667	5	2	0.846
4111	Wettingen=>Dietikon	0.3257	0.1445	5	2	0.1908
4112	Wettingen=>Würenlos	0.3554	0.1523	1	2	0.6271
4113	Wetzikon=>Aathal	0.6094	0.0248	1	2	1.046
